sitetype,zcta5ce10,month,year,trip,cost,income,temp_avg,mdays
ADA Standard Full,98685,8,2019,1,142.65605,103120,65.400002,4
ADA Standard Full,98686,7,2022,1,175.16101,101174,68.699997,4
ADA Standard Full,98686,8,2019,1,133.20491,86382,72.099998,5
ADA Standard Full,98802,2,2021,1,454.99713,73949,50.700001,5
ADA Standard Full,98802,8,2021,1,444.67737,73949,68.699997,5
ADA Standard Full,98908,4,2021,1,280.14841,71908,53.099998,1
ADA Standard Full,98908,5,2021,1,247.40244,71908,61.099998,4
ADA Standard Full,98926,7,2020,1,354.0618,59415,68.5,6
ADA Standard Full,98948,7,2018,1,396.30579,44565,61.700001,14
ADA Standard Full,99022,10,2018,1,339.12277,63589,65.5,7
ADA Standard Full,99212,7,2019,1,281.02206,54518,64.5,10
ADA Standard Full,99320,9,2022,1,296.83243,71154,64.199997,3
ADA Standard Full,99328,5,2019,1,275.80585,55048,62.5,5
ADA Standard Full,99328,5,2021,1,294.23969,68073,68.300003,6
ADA Standard Full,99328,5,2023,1,317.94592,69355,59.200001,9
ADA Standard Full,99328,9,2020,1,294.56268,65260,67.099998,10
ADA Standard Full,99337,4,2023,1,301.30154,88593,50.900002,2
ADA TENT,83616,7,2018,1,428.07285,82874,66.099998,2
ADA TENT,83714,10,2020,1,375.92282,59873,65.900002,3
ADA TENT,97006,6,2018,1,94.098511,74116,66.099998,2
ADA TENT,97006,7,2020,1,114.98779,83955,65.099998,1
ADA TENT,97007,8,2023,1,147.48965,110123,77.599998,2
ADA TENT,97008,8,2020,1,97.829559,74082,68.5,4
ADA TENT,97009,5,2022,1,161.65234,110997,56.900002,2
ADA TENT,97024,7,2021,1,140.47076,64287,67.099998,1
ADA TENT,97030,2,2023,1,130.43648,61285,49.799999,1
ADA TENT,97030,4,2019,1,105.40359,50680,65.400002,3
ADA TENT,97030,5,2023,2,104.201885,61285,62.25,2
ADA TENT,97030,7,2019,1,97.121956,50680,65.699997,3
ADA TENT,97035,9,2019,1,135.06668,98557,71.900002,2
ADA TENT,97045,7,2019,1,108.7096,79315,71.900002,2
ADA TENT,97045,7,2020,1,120.18921,83254,68.5,3
ADA TENT,97055,3,2021,1,160.85124,89743,54.200001,7
ADA TENT,97055,6,2021,1,178.33946,89743,85.900002,3
ADA TENT,97058,8,2020,1,199.46831,54133,69.199997,6
ADA TENT,97060,5,2019,1,108.09396,75291,59.799999,2
ADA TENT,97086,10,2020,1,142.07611,91343,61.799999,2
ADA TENT,97113,3,2019,1,85.110298,69952,53.099998,3
ADA TENT,97115,9,2022,1,93.009285,103092,64.900002,1
ADA TENT,97132,7,2018,1,73.019852,63750,66.800003,1
ADA TENT,97138,8,2023,1,108.78523,53727,71.900002,1
ADA TENT,97140,5,2023,1,124.46377,122648,63.799999,3
ADA TENT,97203,7,2018,1,111.18449,60908,68.900002,4
ADA TENT,97203,8,2019,1,130.80421,68860,70.699997,1
ADA TENT,97206,7,2021,1,130.16437,77133,65,2
ADA TENT,97212,7,2018,1,133.08165,101492,67.699997,2
ADA TENT,97215,7,2020,1,123.69025,85368,67.300003,1
ADA TENT,97221,8,2019,1,136.0192,122096,72.699997,2
ADA TENT,97224,8,2020,2,87.6079905,80419,76.449997,1
ADA TENT,97224,9,2019,1,92.022636,77540,64.400002,1
ADA TENT,97236,6,2022,1,120.62477,67874,65.400002,1
ADA TENT,97239,5,2019,1,129.05939,93459,86.099998,1
ADA TENT,97266,10,2022,1,113.79401,67350,60,1
ADA TENT,97267,7,2022,2,110.50759500000001,80245,67.950001,3
ADA TENT,97301,3,2021,1,51.259422,48149,53.299999,2
ADA TENT,97301,5,2023,1,89.285141,53113,58.400002,2
ADA TENT,97301,8,2019,1,79.694878,43841,70.099998,1
ADA TENT,97302,8,2021,1,81.769005,73993,68.699997,2
ADA TENT,97303,4,2021,1,73.881012,68100,55.299999,1
ADA TENT,97303,5,2018,1,66.483849,61828,60.900002,2
ADA TENT,97303,8,2019,1,88.881432,64587,73.400002,2
ADA TENT,97305,8,2020,1,76.900703,56787,78.599998,3
ADA TENT,97305,8,2021,1,94.126167,57767,65.099998,2
ADA TENT,97305,9,2022,1,132.60803,65299,64.199997,2
ADA TENT,97306,6,2022,1,93.637703,83039,61.700001,3
ADA TENT,97306,8,2018,1,76.887146,65570,66.199997,2
ADA TENT,97317,6,2019,1,94.562614,64363,62,2
ADA TENT,97317,8,2019,1,68.540749,64363,72.099998,1
ADA TENT,97321,8,2018,1,57.078701,70404,66.400002,10
ADA TENT,97321,9,2021,1,101.50007,87435,63.900002,3
ADA TENT,97322,7,2019,1,55.617897,55349,70.800003,2
ADA TENT,97322,7,2020,1,51.579445,60148,67.400002,3
ADA TENT,97322,9,2022,1,59.409603,63979,66.300003,1
ADA TENT,97325,7,2021,1,87.732506,77742,68.099998,3
ADA TENT,97330,7,2020,1,57.411346,59600,66.699997,1
ADA TENT,97330,7,2022,2,69.905611,66196,69.299999,2
ADA TENT,97338,7,2018,1,54.962898,61430,70.5,2
ADA TENT,97351,7,2019,1,59.673492,53500,66.199997,3
ADA TENT,97355,6,2019,1,60.996647,53066,61.400002,2
ADA TENT,97365,7,2022,1,32.363106,57875,66.800003,2
ADA TENT,97365,9,2019,1,8.8625317,49838,68.800003,1
ADA TENT,97365,10,2022,1,12.907725,57875,65,2
ADA TENT,97367,5,2019,1,13.015455,40206,59.5,7
ADA TENT,97380,8,2018,1,27.597198,46053,66.699997,2
ADA TENT,97401,5,2021,1,62.381901,43764,60.799999,4
ADA TENT,97401,6,2020,2,57.386005,41502,66.0999985,4
ADA TENT,97401,6,2021,4,58.881901,43764,64.54999925,2.5
ADA TENT,97401,6,2022,1,64.315964,48256,61.799999,1
ADA TENT,97401,6,2023,4,71.2402165,48256,64.374999,3.5
ADA TENT,97401,7,2020,3,69.72308199999999,41502,67.16666666666667,2.3333333333333335
ADA TENT,97401,7,2021,4,68.127819,43764,65.95000075,2.5
ADA TENT,97401,7,2022,5,69.449136,48256,66.4999984,1.8
ADA TENT,97401,7,2023,3,62.863213,48256,68.70000233333333,2
ADA TENT,97401,8,2020,3,73.662376,41502,66.06666566666667,3
ADA TENT,97401,8,2021,3,60.273218666666665,43764,67.90000166666667,2.6666666666666665
ADA TENT,97401,8,2022,4,63.567123,48256,69.55000125000001,2.5
ADA TENT,97401,8,2023,3,62.863213,48256,71.03333033333332,3.6666666666666665
ADA TENT,97401,9,2018,1,60.50415,36228,62.900002,2
ADA TENT,97401,9,2020,3,78.32904266666667,41502,66.50000033333333,2.3333333333333335
ADA TENT,97401,9,2021,1,59.106552,43764,64.400002,3
ADA TENT,97401,9,2022,1,65.317123,48256,61,5
ADA TENT,97424,8,2021,1,100.83903,55549,67.099998,3
ADA TENT,97470,7,2019,1,120.97926,45587,64.5,4
ADA TENT,97470,8,2019,1,144.24052,45587,69.800003,1
ADA TENT,97477,8,2023,1,101.68813,58621,67,2
ADA TENT,97496,7,2022,1,186.80717,56759,68.699997,5
ADA TENT,97601,8,2022,2,216.966205,52951,71.2000005,2
ADA TENT,97701,4,2021,1,167.18164,68243,68.300003,2
ADA TENT,97701,7,2019,1,205.56679,68439,67.400002,1
ADA TENT,97702,7,2021,1,161.87102,74190,68.699997,2
ADA TENT,97702,8,2018,1,190.22708,66848,70.300003,3
ADA TENT,97739,8,2018,1,175.81706,49816,65.800003,1
ADA TENT,97754,4,2022,1,215.25255,70482,58.400002,2
ADA TENT,97754,5,2019,1,130.56035,46327,79.5,1
ADA TENT,97756,4,2021,1,238.64436,71415,59.099998,3
ADA TENT,97756,9,2019,1,151.61313,65788,66.5,2
ADA TENT,97756,9,2020,1,133.80574,66120,70.699997,2
ADA TENT,97759,7,2019,1,149.78461,76012,70.099998,4
ADA TENT,97801,8,2018,1,235.08606,51120,58.799999,3
ADA TENT,97814,10,2022,1,258.35571,55361,73.5,2
ADA TENT,97867,9,2019,1,304.77597,49107,63.5,1
ADA TENT,98020,7,2020,1,267.21631,95682,68.199997,2
ADA TENT,98020,8,2019,1,289.48431,95141,69.699997,2
ADA TENT,98155,7,2018,1,249.92555,86525,68.199997,1
ADA TENT,98201,8,2019,1,225.09193,57179,66,3
ADA TENT,98290,6,2018,1,291.97171,92239,66.5,2
ADA TENT,98349,7,2022,1,261.7916,90000,66.5,7
ADA TENT,98374,8,2022,1,274.93243,106157,70.699997,3
ADA TENT,98671,5,2019,1,176.00844,89695,62.5,2
ADA TENT,98672,8,2022,1,198.19316,86250,71.800003,1
ADA TENT,98682,8,2022,1,136.24446,88697,60.599998,2
ADA TENT,98683,6,2022,1,136.35779,80946,69.099998,1
ADA TENT,98684,7,2023,1,132.67174,81493,67.099998,3
ADA TENT,98823,7,2019,1,269.73819,62795,68.599998,1
ADA TENT,99205,8,2019,1,353.86285,53205,68,1
ADA TENT,99205,9,2022,1,329.95752,69055,63.700001,1
ADA TENT,99212,7,2020,1,307.14432,59643,64.599998,2
GROUP TENT ONLY,83661,7,2023,1,292.79788,54369,69.900002,6
GROUP TENT ONLY,97004,6,2023,1,180.43677,112772,55.799999,3
GROUP TENT ONLY,97004,7,2018,1,107.94052,80036,69.199997,1
GROUP TENT ONLY,97005,6,2023,1,87.659042,69253,60.700001,2
GROUP TENT ONLY,97005,7,2019,2,66.5219425,50932,66.75,1
GROUP TENT ONLY,97005,7,2021,1,89.427345,61919,67.099998,3
GROUP TENT ONLY,97006,6,2019,1,95.456482,78919,61.400002,2
GROUP TENT ONLY,97006,7,2018,1,91.598312,74116,68.199997,2
GROUP TENT ONLY,97006,7,2019,1,101.65226,78919,68.900002,4
GROUP TENT ONLY,97006,8,2018,2,97.9115925,74116,65.500002,3
GROUP TENT ONLY,97006,8,2023,1,126.1182,99662,67,3
GROUP TENT ONLY,97007,6,2021,1,116.76711,104306,64.199997,2
GROUP TENT ONLY,97007,7,2018,1,97.853081,83605,67.699997,3
GROUP TENT ONLY,97007,7,2019,1,101.83495,85346,69.400002,3
GROUP TENT ONLY,97007,7,2022,1,126.23289,110123,65.5,5
GROUP TENT ONLY,97007,8,2019,1,96.281548,85346,72.900002,1
GROUP TENT ONLY,97007,9,2021,1,150.7449,104306,71.300003,2
GROUP TENT ONLY,97007,9,2022,1,147.13242,110123,70.599998,2
GROUP TENT ONLY,97008,5,2018,1,80.698029,65091,59.299999,2
GROUP TENT ONLY,97008,8,2022,1,108.74209,83309,63.200001,6
GROUP TENT ONLY,97008,9,2021,1,87.8647,77257,62.200001,1
GROUP TENT ONLY,97015,7,2022,1,106.0769,82232,66.699997,2
GROUP TENT ONLY,97015,7,2023,1,106.82427,82232,71.400002,2
GROUP TENT ONLY,97015,8,2022,1,109.09772,82232,63.200001,2
GROUP TENT ONLY,97021,8,2019,1,137.57784,54706,65.400002,4
GROUP TENT ONLY,97026,7,2023,1,89.149292,81250,70.5,3
GROUP TENT ONLY,97026,8,2021,1,91.800041,81298,69.800003,3
GROUP TENT ONLY,97027,7,2019,1,89.286171,64478,70.800003,3
GROUP TENT ONLY,97027,8,2018,1,86.396095,61638,58.799999,3
GROUP TENT ONLY,97030,7,2019,1,81.380913,50680,69.800003,4
GROUP TENT ONLY,97030,8,2018,1,106.61995,50318,70.300003,3
GROUP TENT ONLY,97030,8,2019,1,82.935921,50680,73.699997,2
GROUP TENT ONLY,97030,8,2022,1,193.21347,61285,69.800003,1
GROUP TENT ONLY,97031,9,2021,1,158.3186,81530,64.099998,2
GROUP TENT ONLY,97032,6,2022,1,102.53734,92250,58.799999,3
GROUP TENT ONLY,97034,6,2018,1,135.87143,120473,64.400002,2
GROUP TENT ONLY,97034,8,2021,1,150.86613,135538,67.599998,1
GROUP TENT ONLY,97035,6,2023,1,130.66884,116786,65.900002,3
GROUP TENT ONLY,97035,8,2018,1,118.52731,94531,62.5,4
GROUP TENT ONLY,97035,9,2019,1,102.70181,98557,66.5,1
GROUP TENT ONLY,97035,9,2022,1,126.9743,116786,62.799999,2
GROUP TENT ONLY,97038,6,2018,1,90.125099,61716,67.800003,2
GROUP TENT ONLY,97038,8,2019,1,87.765633,64678,69.699997,2
GROUP TENT ONLY,97045,8,2018,1,106.53137,76495,66.099998,3
GROUP TENT ONLY,97045,8,2023,1,127.4992,94337,69.599998,5
GROUP TENT ONLY,97054,9,2022,1,125.5644,77861,65.900002,2
GROUP TENT ONLY,97055,7,2023,1,151.44731,102199,62,2
GROUP TENT ONLY,97058,6,2022,2,136.59065,59668,60.299999,2
GROUP TENT ONLY,97058,8,2019,1,128.97754,52399,70.699997,4
GROUP TENT ONLY,97062,6,2022,1,107.97266,109500,58.900002,1
GROUP TENT ONLY,97062,9,2018,1,87.318993,82077,62.900002,2
GROUP TENT ONLY,97062,9,2019,2,94.1671905,87798,71.900002,2
GROUP TENT ONLY,97068,7,2018,1,117.70288,104618,67.699997,2
GROUP TENT ONLY,97068,7,2023,1,155.71762,143538,70.900002,3
GROUP TENT ONLY,97068,10,2021,1,144.4166,133412,58,2
GROUP TENT ONLY,97080,5,2018,1,105.9879,72917,60.900002,2
GROUP TENT ONLY,97080,6,2023,1,126.24527,91833,60.700001,2
GROUP TENT ONLY,97110,6,2022,1,105.64932,63041,65.900002,2
GROUP TENT ONLY,97113,6,2023,2,100.38436949999999,85644,60.700001,2
GROUP TENT ONLY,97113,7,2018,1,84.410408,63689,69.400002,5
GROUP TENT ONLY,97113,7,2022,1,103.72702,85644,64.300003,2
GROUP TENT ONLY,97113,7,2023,1,144.2599,85644,68.099998,3
GROUP TENT ONLY,97116,6,2023,1,93.230652,80985,60,2
GROUP TENT ONLY,97116,7,2019,1,86.109177,65911,69.900002,4
GROUP TENT ONLY,97116,7,2023,2,109.400835,80985,67,3
GROUP TENT ONLY,97116,8,2018,1,79.831673,61981,69.400002,3
GROUP TENT ONLY,97119,6,2023,1,120.8035,111042,60,3
GROUP TENT ONLY,97119,8,2022,1,111.74499,111042,68.5,3
GROUP TENT ONLY,97123,6,2022,1,111.98534,100745,62.299999,3
GROUP TENT ONLY,97123,7,2018,1,79.631462,74211,67.699997,3
GROUP TENT ONLY,97123,7,2019,1,163.39299,81774,65.5,8
GROUP TENT ONLY,97123,8,2018,1,89.242104,74211,62.5,3
GROUP TENT ONLY,97123,9,2018,1,79.818848,74211,58.700001,2
GROUP TENT ONLY,97124,7,2018,1,95.153465,86400,61.700001,1
GROUP TENT ONLY,97125,6,2019,1,171.95113,165909,63.700001,2
GROUP TENT ONLY,97128,7,2018,1,72.340706,53815,70.300003,3
GROUP TENT ONLY,97128,7,2023,1,69.390472,67176,64.400002,3
GROUP TENT ONLY,97128,8,2018,1,52.997074,53815,63.700001,1
GROUP TENT ONLY,97128,8,2019,2,54.8725165,56620,70.699997,1
GROUP TENT ONLY,97128,8,2021,2,57.721546,60984,67.3500025,1
GROUP TENT ONLY,97128,8,2022,2,61.913151,67176,71,1
GROUP TENT ONLY,97128,8,2023,1,63.837696,67176,73.699997,3
GROUP TENT ONLY,97132,6,2018,1,78.704796,63750,64.400002,5
GROUP TENT ONLY,97132,6,2019,1,84.604019,71983,65.699997,5
GROUP TENT ONLY,97132,6,2021,1,96.292191,86019,66.5,5
GROUP TENT ONLY,97132,6,2022,2,93.67268,91499,61.799999,2
GROUP TENT ONLY,97132,8,2023,1,110.77553,91499,68.599998,3
GROUP TENT ONLY,97140,8,2018,1,109.93606,105388,62.5,3
GROUP TENT ONLY,97140,8,2019,2,108.277405,106855,71.75,2.5
GROUP TENT ONLY,97147,8,2023,1,70.147728,53750,69.599998,2
GROUP TENT ONLY,97202,3,2019,1,138.18993,81772,54.099998,3
GROUP TENT ONLY,97202,5,2022,1,112.71014,94983,57.200001,1
GROUP TENT ONLY,97202,5,2023,2,115.063165,94983,62.200001,3
GROUP TENT ONLY,97202,6,2018,4,94.3631935,73924,64.175,2.25
GROUP TENT ONLY,97202,7,2018,1,94.80304,73924,70.300003,1
GROUP TENT ONLY,97202,7,2019,1,112.53203,81772,69.800003,1
GROUP TENT ONLY,97202,8,2019,1,105.27062,81772,70.099998,3
GROUP TENT ONLY,97202,8,2023,1,122.41465,94983,78,4
GROUP TENT ONLY,97203,6,2018,1,103.73302,60908,64.400002,2
GROUP TENT ONLY,97203,6,2023,1,118.42454,74493,60,3
GROUP TENT ONLY,97203,7,2019,1,101.2361,68860,72.300003,2
GROUP TENT ONLY,97203,7,2023,1,110.60067,74493,64.400002,3
GROUP TENT ONLY,97203,8,2019,1,95.395332,68860,69.300003,2
GROUP TENT ONLY,97203,8,2023,1,101.91517,74493,65.800003,2
GROUP TENT ONLY,97203,9,2021,1,145.70648,71498,62.799999,1
GROUP TENT ONLY,97205,5,2021,1,88.992043,49708,57.200001,2
GROUP TENT ONLY,97205,7,2018,1,53.1912,33302,68.699997,2
GROUP TENT ONLY,97206,5,2022,1,107.53362,86995,56.5,1
GROUP TENT ONLY,97206,6,2019,3,96.49499033333333,69672,63.366666333333335,2.6666666666666665
GROUP TENT ONLY,97206,7,2022,1,113.64299,86995,66.5,3
GROUP TENT ONLY,97206,8,2018,1,90.998337,63381,69.400002,3
GROUP TENT ONLY,97206,8,2019,1,93.781036,69672,73.699997,2
GROUP TENT ONLY,97206,8,2021,1,100.96804,77133,68.5,2
GROUP TENT ONLY,97206,8,2022,1,122.17564,86995,68.300003,4
GROUP TENT ONLY,97206,9,2018,1,87.878334,63381,66.199997,2
GROUP TENT ONLY,97206,9,2023,1,119.94953,86995,64.800003,3
GROUP TENT ONLY,97209,6,2022,1,111.82305,84893,83.300003,5
GROUP TENT ONLY,97210,9,2023,1,127.029,86681,73.400002,2
GROUP TENT ONLY,97211,5,2018,1,100.29411,78154,59.299999,1
GROUP TENT ONLY,97211,7,2019,1,116.48981,81802,64.5,4
GROUP TENT ONLY,97211,8,2018,1,108.40788,78154,66.800003,2
GROUP TENT ONLY,97211,8,2019,1,107.09589,81802,73.400002,1
GROUP TENT ONLY,97211,9,2021,1,121.52866,93743,65.699997,3
GROUP TENT ONLY,97212,5,2023,1,175.1994,125901,59.5,2
GROUP TENT ONLY,97212,6,2018,1,122.34242,101492,66.5,2
GROUP TENT ONLY,97212,7,2018,1,122.33458,101492,66.099998,2
GROUP TENT ONLY,97212,8,2022,1,150.42451,125901,70.699997,2
GROUP TENT ONLY,97212,8,2023,1,157.61958,125901,67,3
GROUP TENT ONLY,97212,9,2019,1,123.42095,106705,66.300003,2
GROUP TENT ONLY,97213,6,2019,2,121.18366,77804,62.400002,2
GROUP TENT ONLY,97213,7,2018,1,99.867493,71574,70.5,2
GROUP TENT ONLY,97213,7,2019,1,133.86166,77804,66.400002,9
GROUP TENT ONLY,97213,7,2022,1,139.17706,90266,69.400002,7
GROUP TENT ONLY,97213,8,2021,1,137.43677,86005,64.900002,1
GROUP TENT ONLY,97214,6,2023,1,110.6049,89389,69.099998,2
GROUP TENT ONLY,97214,7,2022,1,106.05833,89389,67.199997,2
GROUP TENT ONLY,97214,8,2018,1,95.432777,65183,68.800003,2
GROUP TENT ONLY,97214,8,2022,1,129.57225,89389,70,2
GROUP TENT ONLY,97214,8,2023,1,125.60652,89389,64.400002,2
GROUP TENT ONLY,97215,6,2019,1,106.15011,83371,65.699997,2
GROUP TENT ONLY,97216,8,2023,1,97.701195,67154,68.199997,3
GROUP TENT ONLY,97217,5,2021,1,120.36543,92255,59.599998,3
GROUP TENT ONLY,97217,5,2023,1,126.75521,102051,59.5,2
GROUP TENT ONLY,97217,6,2018,1,99.75161,74094,58.599998,2
GROUP TENT ONLY,97217,6,2019,1,106.33114,80953,60.099998,2
GROUP TENT ONLY,97217,6,2021,1,136.48566,92255,64.699997,2
GROUP TENT ONLY,97217,6,2022,1,135.8098,102051,63.200001,3
GROUP TENT ONLY,97217,7,2022,1,141.77806,102051,65.699997,3
GROUP TENT ONLY,97217,8,2019,1,109.84203,80953,70.599998,3
GROUP TENT ONLY,97217,8,2022,1,138.49092,102051,70.699997,2
GROUP TENT ONLY,97218,6,2021,1,109.66772,73602,64.400002,2
GROUP TENT ONLY,97218,7,2022,1,108.95587,79202,65.900002,3
GROUP TENT ONLY,97218,8,2019,2,122.17604,66285,80.150002,1.5
GROUP TENT ONLY,97218,9,2018,1,86.83297,63791,66.199997,2
GROUP TENT ONLY,97219,5,2018,1,115.48265,97454,61.299999,2
GROUP TENT ONLY,97219,5,2019,1,122.95583,98755,58.700001,4
GROUP TENT ONLY,97219,6,2022,1,123.2523,114341,62.900002,1
GROUP TENT ONLY,97219,7,2018,1,116.24304,97454,66.099998,2
GROUP TENT ONLY,97219,7,2021,1,144.53848,106242,68.099998,3
GROUP TENT ONLY,97219,7,2022,1,143.73955,114341,65.900002,3
GROUP TENT ONLY,97219,8,2021,1,120.86035,106242,63.799999,2
GROUP TENT ONLY,97219,8,2023,1,129.10806,114341,71.599998,2
GROUP TENT ONLY,97219,9,2022,1,132.22098,114341,65.900002,2
GROUP TENT ONLY,97220,5,2021,1,110.21404,61333,56.099998,2
GROUP TENT ONLY,97221,7,2022,1,141.22162,135250,68.099998,1
GROUP TENT ONLY,97221,7,2023,1,141.38388,135250,69.900002,1
GROUP TENT ONLY,97221,8,2022,1,141.22162,135250,69.300003,1
GROUP TENT ONLY,97221,9,2021,1,140.27185,124449,64.400002,3
GROUP TENT ONLY,97222,5,2022,3,102.24450566666667,75434,57.30000066666667,1.6666666666666667
GROUP TENT ONLY,97222,7,2019,1,87.261719,60318,73.900002,2
GROUP TENT ONLY,97222,8,2018,1,100.29557,58998,65.099998,2
GROUP TENT ONLY,97223,7,2018,1,91.221817,79300,65.900002,2
GROUP TENT ONLY,97223,7,2019,1,109.78767,83350,67.400002,4
GROUP TENT ONLY,97223,7,2023,1,NA,104463,68.400002,12
GROUP TENT ONLY,97223,8,2019,1,94.513855,83350,70.599998,2
GROUP TENT ONLY,97223,8,2023,1,113.04939,104463,67.400002,2
GROUP TENT ONLY,97224,7,2021,1,91.140068,83604,65.099998,2
GROUP TENT ONLY,97224,8,2018,1,97.715324,74498,59.900002,1
GROUP TENT ONLY,97224,8,2021,1,91.140068,83604,65.099998,2
GROUP TENT ONLY,97224,9,2019,1,91.107292,77540,64.900002,2
GROUP TENT ONLY,97225,5,2022,1,120.45386,106881,56.099998,2
GROUP TENT ONLY,97225,7,2021,1,131.05472,97661,69.199997,3
GROUP TENT ONLY,97227,7,2022,1,108.83792,88526,67.5,2
GROUP TENT ONLY,97229,7,2021,1,153.55319,137006,66,2
GROUP TENT ONLY,97229,7,2022,1,164.56288,150580,65.699997,2
GROUP TENT ONLY,97230,9,2019,2,84.4192925,54581,72.8500025,2
GROUP TENT ONLY,97232,8,2021,1,101.93068,67591,64.400002,3
GROUP TENT ONLY,97233,5,2023,1,129.19218,52441,63.799999,1
GROUP TENT ONLY,97233,7,2018,1,71.786865,39957,68.199997,3
GROUP TENT ONLY,97236,6,2021,1,86.660858,58093,69,2
GROUP TENT ONLY,97236,7,2023,1,97.156403,67874,65.900002,2
GROUP TENT ONLY,97236,8,2019,1,134.38812,50663,69.900002,2
GROUP TENT ONLY,97236,8,2022,2,106.91622,67874,68.5,2.5
GROUP TENT ONLY,97236,9,2022,2,105.39581999999999,67874,63.6500015,3
GROUP TENT ONLY,97239,5,2022,1,123.86376,103323,68.5,3
GROUP TENT ONLY,97266,6,2023,1,94.421593,67350,69.099998,2
GROUP TENT ONLY,97266,7,2018,2,88.809643,48138,68.2999995,3
GROUP TENT ONLY,97266,8,2019,1,80.777069,53984,69.300003,2
GROUP TENT ONLY,97267,6,2022,3,103.34521333333333,80245,65.066667,2
GROUP TENT ONLY,97267,7,2018,2,91.1903915,68948,69.6499975,2
GROUP TENT ONLY,97267,8,2023,1,112.88956,80245,66.5,5
GROUP TENT ONLY,97301,8,2018,2,49.332138,39670,72.400002,1
GROUP TENT ONLY,97301,8,2019,1,50.711082,43841,69.300003,2
GROUP TENT ONLY,97301,8,2021,1,59.867619,48149,66.300003,4
GROUP TENT ONLY,97301,8,2023,1,54.271202,53113,67,1
GROUP TENT ONLY,97302,5,2018,2,64.8118055,63366,61.4499985,1.5
GROUP TENT ONLY,97302,6,2022,1,81.742821,80439,62.299999,2
GROUP TENT ONLY,97302,7,2018,1,73.938499,63366,68.199997,3
GROUP TENT ONLY,97302,8,2022,1,115.46629,80439,69.800003,2
GROUP TENT ONLY,97302,8,2023,1,84.560256999999993,80439,69,4
GROUP TENT ONLY,97302,9,2022,1,81.580589,80439,70.599998,2
GROUP TENT ONLY,97302,10,2021,1,72.193298,73993,59.900002,2
GROUP TENT ONLY,97303,8,2023,1,96.727791,75863,78,1
GROUP TENT ONLY,97304,5,2018,1,68.450806,66438,54.900002,2
GROUP TENT ONLY,97304,7,2018,1,82.683037,66438,71.400002,1
GROUP TENT ONLY,97305,7,2019,1,63.159828,52533,68.800003,3
GROUP TENT ONLY,97305,7,2021,1,66.934097,57767,68.599998,3
GROUP TENT ONLY,97305,7,2022,1,78.123421,65299,65.300003,4
GROUP TENT ONLY,97305,8,2018,2,61.8317775,49348,65.6499975,2.5
GROUP TENT ONLY,97305,8,2019,1,81.343018,52533,69.699997,7
GROUP TENT ONLY,97305,8,2022,1,92.918175,65299,64.300003,4
GROUP TENT ONLY,97306,7,2023,1,87.32225,83039,65.699997,4
GROUP TENT ONLY,97306,8,2018,1,67.243179,65570,70.300003,2
GROUP TENT ONLY,97306,8,2019,1,65.115799,67094,75.599998,1
GROUP TENT ONLY,97306,8,2023,1,80.202255,83039,77.599998,2
GROUP TENT ONLY,97317,5,2018,1,66.649506,60099,61.700001,1
GROUP TENT ONLY,97317,5,2019,1,64.629181,64363,62.5,2
GROUP TENT ONLY,97321,7,2018,1,60.110264,70404,68.199997,3
GROUP TENT ONLY,97321,8,2018,1,79.483002,70404,68,2
GROUP TENT ONLY,97321,10,2019,1,95.547714,73441,60,2
GROUP TENT ONLY,97322,8,2018,1,59.037006,49966,66.800003,3
GROUP TENT ONLY,97325,7,2022,1,83.818771,85500,65.300003,1
GROUP TENT ONLY,97330,7,2018,1,46.504589,53610,67.699997,2
GROUP TENT ONLY,97330,9,2022,1,135.11729,66196,77.699997,2
GROUP TENT ONLY,97333,5,2023,1,72.650291,63119,63.799999,3
GROUP TENT ONLY,97333,8,2022,2,69.3538475,63119,71.8999975,1
GROUP TENT ONLY,97338,9,2022,1,68.321152,75417,70.5,4
GROUP TENT ONLY,97344,6,2018,1,47.388832,43802,61.599998,2
GROUP TENT ONLY,97355,4,2018,1,55.856106,50021,59.5,1
GROUP TENT ONLY,97355,6,2018,1,55.203007,50021,62.200001,2
GROUP TENT ONLY,97355,7,2018,1,61.437416,50021,69.400002,4
GROUP TENT ONLY,97355,9,2019,1,57.187981,53066,71.900002,2
GROUP TENT ONLY,97361,5,2018,1,67.651657,41400,60.900002,2
GROUP TENT ONLY,97361,7,2019,1,40.484409,43653,64.400002,2
GROUP TENT ONLY,97361,7,2021,1,48.850105,59896,67.900002,2
GROUP TENT ONLY,97361,7,2022,1,51.301937,64490,69.400002,2
GROUP TENT ONLY,97361,7,2023,1,52.434227,64490,67.099998,2
GROUP TENT ONLY,97365,5,2023,1,21.051901,57875,63.799999,1
GROUP TENT ONLY,97365,6,2021,1,14.77844,53072,61.400002,1
GROUP TENT ONLY,97370,8,2019,1,42.819614,82132,70.599998,1
